"","product","orderId","clientId","gender","orderdate","grossmarg"
"1077","牛奶麵包",193,124,"男性",2017-03-02,50
"1078","牛奶麵包",194,271,"女性",2017-01-13,50
"1079","牛奶麵包",856,38,"女性",2017-02-23,50
"1080","牛奶麵包",801,167,"女性",2017-01-27,50
"1081","牛奶麵包",857,21,"男性",2017-02-07,50
"1082","牛奶麵包",195,119,"男性",2017-04-08,50
"1083","牛奶麵包",333,282,"女性",2017-03-12,50
"1084","牛奶麵包",195,119,"男性",2017-04-08,50
"1085","牛奶麵包",858,295,"女性",2017-01-15,50
"1086","牛奶麵包",365,289,"女性",2017-03-02,50
"1087","牛奶麵包",614,42,"男性",2017-01-16,50
"1088","牛奶麵包",366,244,"女性",2017-01-22,50
"1089","牛奶麵包",196,205,"女性",2017-03-22,50
"1090","牛奶麵包",110,119,"男性",2017-03-29,50
"1091","牛奶麵包",366,244,"女性",2017-01-22,50
"1092","牛奶麵包",111,67,"男性",2017-03-17,50
"1093","牛奶麵包",697,74,"男性",2017-03-31,50
"1094","牛奶麵包",617,196,"女性",2017-01-23,50
"1095","牛奶麵包",367,54,"男性",2017-01-17,50
"1096","牛奶麵包",111,67,"男性",2017-03-17,50
"1097","牛奶麵包",530,116,"女性",2017-02-09,50
"1098","牛奶麵包",112,1,"男性",2017-02-23,50
"1099","牛奶麵包",723,57,"女性",2017-02-27,50
"1100","牛奶麵包",112,1,"男性",2017-02-23,50
"1101","牛奶麵包",950,138,"女性",2017-01-24,50
"1102","牛奶麵包",198,39,"女性",2017-01-22,50
"1103","牛奶麵包",368,93,"女性",2017-01-27,50
"1104","牛奶麵包",699,119,"男性",2017-01-16,50
"1105","牛奶麵包",113,250,"女性",2017-01-12,50
"1106","牛奶麵包",114,79,"男性",2017-02-14,50
"1107","牛奶麵包",369,6,"女性",2017-02-03,50
"1108","牛奶麵包",865,177,"女性",2017-03-28,50
"1109","牛奶麵包",115,25,"女性",2017-01-07,50
"1110","牛奶麵包",783,64,"女性",2017-01-15,50
"1111","牛奶麵包",700,34,"男性",2017-03-15,50
"1112","牛奶麵包",400,172,"女性",2017-02-24,50
"1113","牛奶麵包",116,100,"男性",2017-03-16,50
"1114","牛奶麵包",199,256,"男性",2017-04-02,50
"1115","牛奶麵包",564,248,"女性",2017-04-03,50
"1116","牛奶麵包",117,20,"男性",2017-01-28,50
"1117","牛奶麵包",622,115,"男性",2017-01-13,50
"1118","牛奶麵包",452,37,"女性",2017-03-31,50
"1119","牛奶麵包",622,115,"男性",2017-01-13,50
"1120","牛奶麵包",201,289,"女性",2017-02-22,50
"1121","牛奶麵包",374,32,"女性",2017-01-11,50
"1122","牛奶麵包",454,43,"女性",2017-02-27,50
"1123","牛奶麵包",623,224,"女性",2017-03-11,50
"1124","牛奶麵包",623,224,"女性",2017-03-11,50
"1125","牛奶麵包",119,186,"女性",2017-03-11,50
"1126","牛奶麵包",566,184,"男性",2017-02-28,50
"1127","牛奶麵包",375,72,"男性",2017-04-04,50
"1128","牛奶麵包",455,79,"男性",2017-02-13,50
"1129","牛奶麵包",704,12,"男性",2017-03-21,50
"1130","牛奶麵包",204,280,"女性",2017-03-08,50
"1131","牛奶麵包",456,24,"男性",2017-03-03,50
"1132","牛奶麵包",204,280,"女性",2017-03-08,50
"1133","牛奶麵包",233,116,"女性",2017-03-01,50
"1134","牛奶麵包",148,5,"男性",2017-01-06,50
"1135","牛奶麵包",123,264,"男性",2017-03-30,50
"1136","牛奶麵包",123,264,"男性",2017-03-30,50
"1137","牛奶麵包",206,50,"男性",2017-02-18,50
"1138","牛奶麵包",206,50,"男性",2017-02-18,50
"1139","牛奶麵包",706,225,"女性",2017-03-09,50
"1140","牛奶麵包",207,21,"男性",2017-03-12,50
"1141","牛奶麵包",787,214,"女性",2017-02-15,50
"1142","牛奶麵包",872,73,"男性",2017-01-10,50
"1143","牛奶麵包",378,13,"男性",2017-03-26,50
"1144","牛奶麵包",873,235,"女性",2017-01-04,50
"1145","牛奶麵包",125,234,"女性",2017-01-26,50
"1146","牛奶麵包",208,293,"女性",2017-04-11,50
"1147","牛奶麵包",208,293,"女性",2017-04-11,50
"1148","牛奶麵包",648,93,"女性",2017-04-01,50
"1149","牛奶麵包",379,187,"女性",2017-01-28,50
"1150","牛奶麵包",816,82,"女性",2017-02-01,50
"1151","牛奶麵包",127,133,"男性",2017-02-25,50
"1152","牛奶麵包",379,187,"女性",2017-01-28,50
"1153","牛奶麵包",734,197,"女性",2017-01-15,50
"1154","牛奶麵包",875,235,"女性",2017-01-08,50
"1155","牛奶麵包",380,244,"女性",2017-03-03,50
"1156","牛奶麵包",211,206,"女性",2017-02-07,50
"1157","牛奶麵包",155,219,"女性",2017-03-12,50
"1158","牛奶麵包",627,172,"女性",2017-03-01,50
"1159","牛奶麵包",711,225,"女性",2017-03-07,50
"1160","牛奶麵包",877,91,"女性",2017-03-22,50
"1161","牛奶麵包",461,74,"男性",2017-01-27,50
"1162","牛奶麵包",382,133,"男性",2017-01-18,50
"1163","牛奶麵包",382,133,"男性",2017-01-18,50
"1164","牛奶麵包",628,65,"女性",2017-02-17,50
"1165","牛奶麵包",628,65,"女性",2017-02-17,50
"1166","牛奶麵包",544,163,"女性",2017-01-09,50
"1167","牛奶麵包",131,4,"女性",2017-02-01,50
"1168","牛奶麵包",214,11,"男性",2017-03-14,50
"1169","牛奶麵包",712,274,"男性",2017-03-07,50
"1170","牛奶麵包",384,78,"女性",2017-02-06,50
"1171","牛奶麵包",654,81,"女性",2017-01-04,50
"1172","牛奶麵包",132,110,"男性",2017-02-26,50
"1173","牛奶麵包",713,15,"女性",2017-02-08,50
"1174","牛奶麵包",881,215,"男性",2017-02-01,50
"1175","牛奶麵包",630,286,"女性",2017-03-23,50
"1176","牛奶麵包",714,296,"男性",2017-03-13,50
"1177","牛奶麵包",385,2,"男性",2017-03-31,50
"1178","牛奶麵包",631,9,"女性",2017-02-23,50
"1179","牛奶麵包",134,234,"女性",2017-03-08,50
"1180","牛奶麵包",466,48,"女性",2017-03-30,50
"1181","牛奶麵包",883,103,"女性",2017-02-27,50
"1182","牛奶麵包",467,88,"女性",2017-01-22,50
"1183","牛奶麵包",387,71,"女性",2017-01-12,50
"1184","牛奶麵包",883,103,"女性",2017-02-27,50
"1185","牛奶麵包",219,272,"男性",2017-01-30,50
"1186","牛奶麵包",633,218,"男性",2017-02-15,50
"1187","牛奶麵包",136,28,"女性",2017-01-27,50
"1188","牛奶麵包",390,230,"女性",2017-01-22,50
"1189","牛奶麵包",391,141,"女性",2017-01-24,50
"1190","牛奶麵包",246,193,"男性",2017-02-09,50
"1191","牛奶麵包",885,256,"男性",2017-04-04,50
"1192","牛奶麵包",391,141,"女性",2017-01-24,50
"1193","牛奶麵包",972,85,"女性",2017-01-30,50
"1194","牛奶麵包",972,85,"女性",2017-01-30,50
"1195","牛奶麵包",633,218,"男性",2017-02-15,50
"1196","牛奶麵包",634,53,"男性",2017-01-26,50
"1197","牛奶麵包",469,47,"男性",2017-03-09,50
"1198","牛奶麵包",635,87,"男性",2017-01-18,50
"1199","牛奶麵包",470,187,"女性",2017-03-01,50
"1200","牛奶麵包",974,139,"女性",2017-02-20,50
"1201","牛奶麵包",249,39,"女性",2017-01-25,50
"1202","牛奶麵包",1000,273,"女性",2017-01-06,50
"1203","牛奶麵包",914,246,"男性",2017-02-27,50
"1204","牛奶麵包",944,165,"女性",2017-03-20,50
"1205","牛奶麵包",636,153,"男性",2017-03-31,50
"1206","牛奶麵包",471,259,"女性",2017-02-19,50
"1207","牛奶麵包",394,202,"男性",2017-04-04,50
"1208","牛奶麵包",975,277,"女性",2017-02-19,50
"1209","牛奶麵包",141,227,"女性",2017-03-01,50
"1210","牛奶麵包",637,257,"女性",2017-03-17,50
"1211","牛奶麵包",638,224,"女性",2017-03-28,50
"1212","牛奶麵包",721,201,"男性",2017-03-11,50
"1213","牛奶麵包",141,227,"女性",2017-03-01,50
"1214","牛奶麵包",721,201,"男性",2017-03-11,50
"1215","牛奶麵包",225,160,"女性",2017-04-11,50
"1216","牛奶麵包",474,27,"男性",2017-03-27,50
"1217","牛奶麵包",805,13,"男性",2017-02-08,50
"1218","牛奶麵包",723,57,"女性",2017-02-27,50
"1219","牛奶麵包",891,85,"女性",2017-01-21,50
"1220","牛奶麵包",475,136,"男性",2017-03-29,50
"1221","牛奶麵包",724,174,"女性",2017-03-25,50
"1222","牛奶麵包",398,137,"男性",2017-01-22,50
"1223","牛奶麵包",398,137,"男性",2017-01-22,50
"1224","牛奶麵包",477,244,"女性",2017-02-27,50
"1225","牛奶麵包",981,24,"男性",2017-02-08,50
"1226","牛奶麵包",919,31,"男性",2017-01-06,50
"1227","牛奶麵包",399,48,"女性",2017-03-13,50
"1228","牛奶麵包",226,162,"女性",2017-02-13,50
"1229","牛奶麵包",400,172,"女性",2017-02-24,50
"1230","牛奶麵包",982,219,"女性",2017-04-06,50
"1231","牛奶麵包",145,258,"女性",2017-03-18,50
"1232","牛奶麵包",478,19,"女性",2017-01-10,50
"1233","牛奶麵包",865,177,"女性",2017-03-28,50
"1234","牛奶麵包",400,172,"女性",2017-02-24,50
"1235","牛奶麵包",145,258,"女性",2017-03-18,50
"1236","牛奶麵包",756,32,"女性",2017-02-07,50
"1237","牛奶麵包",479,139,"女性",2017-03-02,50
"1238","牛奶麵包",727,68,"女性",2017-02-19,50
"1239","牛奶麵包",727,68,"女性",2017-02-19,50
"1240","牛奶麵包",642,148,"女性",2017-02-05,50
"1241","牛奶麵包",313,28,"女性",2017-03-29,50
"1242","牛奶麵包",403,203,"男性",2017-01-31,50
"1243","牛奶麵包",403,203,"男性",2017-01-31,50
"1244","牛奶麵包",481,36,"女性",2017-01-04,50
"1245","牛奶麵包",231,292,"女性",2017-03-25,50
"1246","牛奶麵包",147,148,"女性",2017-01-02,50
"1247","牛奶麵包",178,103,"女性",2017-02-21,50
"1248","牛奶麵包",898,8,"女性",2017-01-28,50
"1249","牛奶麵包",484,159,"男性",2017-04-04,50
"1250","牛奶麵包",147,148,"女性",2017-01-02,50
"1251","牛奶麵包",179,81,"女性",2017-03-09,50
"1252","牛奶麵包",147,148,"女性",2017-01-02,50
"1253","牛奶麵包",148,5,"男性",2017-01-06,50
"1254","牛奶麵包",924,266,"男性",2017-03-08,50
"1255","牛奶麵包",376,126,"男性",2017-02-18,50
"1256","牛奶麵包",899,18,"男性",2017-02-20,50
"1257","牛奶麵包",569,68,"女性",2017-03-22,50
"1258","牛奶麵包",900,7,"女性",2017-03-07,50
"1259","牛奶麵包",150,148,"女性",2017-01-26,50
"1260","牛奶麵包",487,130,"男性",2017-01-19,50
"1261","牛奶麵包",151,74,"男性",2017-01-17,50
"1262","牛奶麵包",988,112,"女性",2017-03-20,50
"1263","牛奶麵包",152,11,"男性",2017-03-23,50
"1264","牛奶麵包",733,106,"男性",2017-02-11,50
"1265","牛奶麵包",236,240,"女性",2017-03-27,50
"1266","牛奶麵包",408,153,"男性",2017-03-16,50
"1267","牛奶麵包",648,93,"女性",2017-04-01,50
"1268","牛奶麵包",648,93,"女性",2017-04-01,50
"1269","牛奶麵包",681,273,"女性",2017-03-08,50
"1270","牛奶麵包",409,270,"男性",2017-03-16,50
"1271","牛奶麵包",988,112,"女性",2017-03-20,50
"1272","牛奶麵包",541,49,"女性",2017-04-08,50
"1273","牛奶麵包",649,135,"女性",2017-01-17,50
"1274","牛奶麵包",846,24,"男性",2017-01-30,50
"1275","牛奶麵包",649,135,"女性",2017-01-17,50
"1276","牛奶麵包",904,90,"女性",2017-03-04,50
"1277","牛奶麵包",320,197,"女性",2017-03-09,50
"1278","牛奶麵包",432,174,"女性",2017-04-08,50
"1279","牛奶麵包",790,274,"男性",2017-03-28,50
"1280","牛奶麵包",156,171,"女性",2017-02-08,50
"1281","牛奶麵包",575,261,"男性",2017-01-28,50
"1282","牛奶麵包",991,264,"男性",2017-02-01,50
"1283","牛奶麵包",240,184,"男性",2017-02-03,50
"1284","牛奶麵包",736,262,"男性",2017-02-23,50
"1285","牛奶麵包",410,200,"男性",2017-02-10,50
"1286","牛奶麵包",240,184,"男性",2017-02-03,50
"1287","牛奶麵包",157,208,"男性",2017-02-17,50
"1288","牛奶麵包",240,184,"男性",2017-02-03,50
"1289","牛奶麵包",158,172,"女性",2017-02-14,50
"1290","牛奶麵包",492,154,"女性",2017-02-19,50
"1291","牛奶麵包",159,56,"男性",2017-02-28,50
"1292","牛奶麵包",215,44,"女性",2017-04-08,50
"1293","牛奶麵包",159,56,"男性",2017-02-28,50
"1294","牛奶麵包",241,223,"女性",2017-03-27,50
"1295","牛奶麵包",738,94,"女性",2017-01-22,50
"1296","牛奶麵包",412,85,"女性",2017-02-15,50
"1297","牛奶麵包",909,223,"女性",2017-01-06,50
"1298","牛奶麵包",160,123,"女性",2017-02-24,50
"1299","牛奶麵包",414,218,"男性",2017-02-15,50
"1300","牛奶麵包",655,138,"女性",2017-02-25,50
"1301","牛奶麵包",161,220,"女性",2017-01-13,50
"1302","牛奶麵包",415,178,"男性",2017-01-28,50
"1303","牛奶麵包",415,178,"男性",2017-01-28,50
"1304","牛奶麵包",244,217,"女性",2017-01-11,50
"1305","牛奶麵包",740,204,"女性",2017-02-27,50
"1306","牛奶麵包",274,113,"男性",2017-02-21,50
"1307","牛奶麵包",163,106,"男性",2017-02-12,50
"1308","牛奶麵包",163,106,"男性",2017-02-12,50
"1309","牛奶麵包",657,1,"男性",2017-03-25,50
"1310","牛奶麵包",657,1,"男性",2017-03-25,50
"1311","牛奶麵包",468,53,"男性",2017-02-06,50
"1312","牛奶麵包",164,264,"男性",2017-02-26,50
"1313","牛奶麵包",417,116,"女性",2017-02-21,50
"1314","牛奶麵包",164,264,"男性",2017-02-26,50
"1315","牛奶麵包",659,230,"女性",2017-03-08,50
"1316","牛奶麵包",999,16,"女性",2017-03-20,50
"1317","牛奶麵包",824,296,"男性",2017-03-11,50
"1318","牛奶麵包",659,230,"女性",2017-03-08,50
"1319","牛奶麵包",692,91,"女性",2017-04-06,50
"1320","牛奶麵包",660,237,"男性",2017-03-10,50
"1321","牛奶麵包",166,116,"女性",2017-04-01,50
"1322","牛奶麵包",693,116,"女性",2017-01-20,50
"1323","牛奶麵包",693,116,"女性",2017-01-20,50
"1324","牛奶麵包",746,171,"女性",2017-03-05,50
"1325","牛奶麵包",944,165,"女性",2017-03-20,50
"1326","牛奶麵包",420,38,"女性",2017-02-26,50
"1327","牛奶麵包",585,116,"女性",2017-01-13,50
"1328","牛奶麵包",420,38,"女性",2017-02-26,50
"1329","牛奶麵包",250,14,"男性",2017-01-02,50
"1330","牛奶麵包",168,198,"女性",2017-02-16,50
"1331","牛奶麵包",749,279,"男性",2017-03-21,50
"1332","牛奶麵包",695,97,"女性",2017-01-09,50
"1333","牛奶麵包",168,198,"女性",2017-02-16,50
"1334","牛奶麵包",447,172,"女性",2017-01-30,50
"1335","牛奶麵包",663,136,"男性",2017-01-28,50
"1336","牛奶麵包",506,165,"女性",2017-01-14,50
"1337","牛奶麵包",832,253,"女性",2017-04-08,50
"1338","牛奶麵包",750,184,"男性",2017-01-13,50
"1339","牛奶麵包",448,38,"女性",2017-03-26,50
"1340","牛奶麵包",919,31,"男性",2017-01-06,50
"1341","牛奶麵包",588,83,"男性",2017-03-13,50
"1342","牛奶麵包",367,54,"男性",2017-01-17,50
"1343","牛奶麵包",170,37,"女性",2017-04-10,50
"1344","牛奶麵包",253,133,"男性",2017-02-10,50
"1345","牛奶麵包",425,106,"男性",2017-02-16,50
"1346","牛奶麵包",667,216,"男性",2017-01-29,50
"1347","牛奶麵包",781,279,"男性",2017-01-27,50
"1348","牛奶麵包",920,112,"女性",2017-03-14,50
"1349","牛奶麵包",254,190,"男性",2017-04-11,50
"1350","牛奶麵包",254,190,"男性",2017-04-11,50
"1351","牛奶麵包",509,73,"男性",2017-03-28,50
"1352","牛奶麵包",920,112,"女性",2017-03-14,50
"1353","牛奶麵包",255,219,"女性",2017-01-07,50
"1354","牛奶麵包",400,172,"女性",2017-02-24,50
"1355","牛奶麵包",478,19,"女性",2017-01-10,50
"1356","牛奶麵包",426,241,"男性",2017-01-30,50
"1357","牛奶麵包",534,168,"女性",2017-02-01,50
"1358","牛奶麵包",756,32,"女性",2017-02-07,50
"1359","牛奶麵包",670,159,"男性",2017-01-23,50
"1360","牛奶麵包",593,6,"女性",2017-02-13,50
"1361","牛奶麵包",922,195,"女性",2017-04-03,50
"1362","牛奶麵包",176,281,"女性",2017-03-07,50
"1363","牛奶麵包",867,87,"男性",2017-01-23,50
"1364","牛奶麵包",952,124,"男性",2017-03-07,50
"1365","牛奶麵包",259,104,"女性",2017-02-16,50
"1366","牛奶麵包",513,132,"男性",2017-04-09,50
"1367","牛奶麵包",594,189,"男性",2017-04-04,50
"1368","牛奶麵包",703,228,"女性",2017-04-04,50
"1369","牛奶麵包",178,103,"女性",2017-02-21,50
"1370","牛奶麵包",179,81,"女性",2017-03-09,50
"1371","牛奶麵包",840,45,"女性",2017-02-19,50
"1372","牛奶麵包",536,8,"女性",2017-04-07,50
"1373","牛奶麵包",260,239,"女性",2017-03-15,50
"1374","牛奶麵包",260,239,"女性",2017-03-15,50
"1375","牛奶麵包",759,25,"女性",2017-03-23,50
"1376","牛奶麵包",646,108,"男性",2017-01-28,50
"1377","牛奶麵包",624,275,"女性",2017-01-30,50
"1378","牛奶麵包",428,31,"男性",2017-02-22,50
"1379","牛奶麵包",678,90,"女性",2017-03-04,50
"1380","牛奶麵包",870,60,"男性",2017-03-18,50
"1381","牛奶麵包",679,22,"女性",2017-02-14,50
"1382","牛奶麵包",429,210,"女性",2017-03-24,50
"1383","牛奶麵包",957,199,"女性",2017-02-20,50
"1384","牛奶麵包",457,28,"女性",2017-01-02,50
"1385","牛奶麵包",457,28,"女性",2017-01-02,50
"1386","牛奶麵包",182,177,"女性",2017-03-15,50
"1387","牛奶麵包",844,225,"女性",2017-02-22,50
"1388","牛奶麵包",458,36,"女性",2017-03-13,50
"1389","牛奶麵包",182,177,"女性",2017-03-15,50
"1390","牛奶麵包",458,36,"女性",2017-03-13,50
"1391","牛奶麵包",959,95,"女性",2017-01-30,50
"1392","牛奶麵包",707,171,"女性",2017-01-23,50
"1393","牛奶麵包",572,87,"男性",2017-03-20,50
"1394","牛奶麵包",682,81,"女性",2017-03-29,50
"1395","牛奶麵包",379,187,"女性",2017-01-28,50
"1396","牛奶麵包",960,81,"女性",2017-01-09,50
"1397","牛奶麵包",649,135,"女性",2017-01-17,50
"1398","牛奶麵包",764,212,"女性",2017-04-04,50
"1399","牛奶麵包",791,40,"男性",2017-04-06,50
"1400","牛奶麵包",764,212,"女性",2017-04-04,50
"1401","牛奶麵包",932,3,"女性",2017-01-12,50
"1402","牛奶麵包",603,177,"女性",2017-03-23,50
"1403","牛奶麵包",684,28,"女性",2017-04-03,50
"1404","牛奶麵包",684,28,"女性",2017-04-03,50
"1405","牛奶麵包",185,165,"女性",2017-01-14,50
"1406","牛奶麵包",848,296,"男性",2017-03-12,50
"1407","牛奶麵包",434,119,"男性",2017-01-03,50
"1408","牛奶麵包",685,198,"女性",2017-02-26,50
"1409","牛奶麵包",544,163,"女性",2017-01-09,50
"1410","牛奶麵包",186,95,"女性",2017-02-23,50
"1411","牛奶麵包",767,69,"男性",2017-02-18,50
"1412","牛奶麵包",435,231,"女性",2017-03-21,50
"1413","牛奶麵包",492,154,"女性",2017-02-19,50
"1414","牛奶麵包",464,217,"女性",2017-02-26,50
"1415","牛奶麵包",436,7,"女性",2017-02-05,50
"1416","牛奶麵包",522,8,"女性",2017-01-09,50
"1417","牛奶麵包",437,189,"男性",2017-03-13,50
"1418","牛奶麵包",187,67,"男性",2017-03-01,50
"1419","牛奶麵包",607,67,"男性",2017-01-29,50
"1420","牛奶麵包",218,115,"男性",2017-02-14,50
"1421","牛奶麵包",714,296,"男性",2017-03-13,50
"1422","牛奶麵包",938,147,"男性",2017-01-10,50
"1423","牛奶麵包",439,290,"女性",2017-03-20,50
"1424","牛奶麵包",360,281,"女性",2017-02-17,50
"1425","牛奶麵包",439,290,"女性",2017-03-20,50
"1426","牛奶麵包",688,192,"男性",2017-02-14,50
"1427","牛奶麵包",219,272,"男性",2017-01-30,50
"1428","牛奶麵包",689,147,"男性",2017-04-02,50
"1429","牛奶麵包",190,135,"女性",2017-01-07,50
"1430","牛奶麵包",940,214,"女性",2017-01-20,50
"1431","牛奶麵包",220,123,"女性",2017-04-10,50
"1432","牛奶麵包",741,284,"女性",2017-02-14,50
"1433","牛奶麵包",971,58,"男性",2017-02-25,50
"1434","牛奶麵包",610,113,"男性",2017-03-27,50
"1435","牛奶麵包",441,60,"男性",2017-03-12,50
"1436","牛奶麵包",193,124,"男性",2017-03-02,50
"1437","牛奶麵包",526,7,"女性",2017-01-22,50
"1438","牛奶麵包",442,294,"女性",2017-02-22,50
"1439","牛奶麵包",221,270,"男性",2017-01-26,50
"1440","牛奶麵包",718,253,"女性",2017-03-31,50
"1441","牛奶麵包",612,54,"男性",2017-02-25,50
"1442","牛奶麵包",692,91,"女性",2017-04-06,50
"1443","牛奶麵包",886,162,"女性",2017-02-03,50
"1444","牛奶麵包",419,201,"男性",2017-03-27,50
"1445","牛奶麵包",443,276,"男性",2017-03-20,50
"1446","牛奶麵包",952,124,"男性",2017-03-07,50
"1447","牛奶麵包",703,228,"女性",2017-04-04,50
"1448","牛奶麵包",720,104,"女性",2017-04-07,50
"1449","牛奶麵包",695,97,"女性",2017-01-09,50
"1450","牛奶麵包",802,210,"女性",2017-01-15,50
"1451","牛奶麵包",720,104,"女性",2017-04-07,50
"1452","牛奶麵包",196,205,"女性",2017-03-22,50
"1453","牛奶麵包",472,123,"女性",2017-02-21,50
"1454","牛奶麵包",947,15,"女性",2017-02-13,50
"1455","牛奶麵包",556,36,"女性",2017-01-04,50
"1456","牛奶麵包",696,293,"女性",2017-03-05,50
"1457","牛奶麵包",778,294,"女性",2017-01-10,50
"1458","牛奶麵包",947,15,"女性",2017-02-13,50
"1459","牛奶麵包",448,38,"女性",2017-03-26,50
"1460","牛奶麵包",722,102,"男性",2017-02-12,50
"1461","牛奶麵包",367,54,"男性",2017-01-17,50
"1462","牛奶麵包",948,282,"女性",2017-01-28,50
"1463","牛奶麵包",806,244,"女性",2017-03-07,50
"1464","牛奶麵包",617,196,"女性",2017-01-23,50
"1465","牛奶麵包",367,54,"男性",2017-01-17,50
"1466","牛奶麵包",862,18,"男性",2017-02-06,50
"1467","牛奶麵包",532,298,"女性",2017-03-21,50
"1468","牛奶麵包",919,31,"男性",2017-01-06,50
"1469","牛奶麵包",450,285,"男性",2017-01-07,50
"1470","牛奶麵包",198,39,"女性",2017-01-22,50
"1471","牛奶麵包",199,256,"男性",2017-04-02,50
"1472","牛奶麵包",283,130,"男性",2017-01-23,50
"1473","牛奶麵包",865,177,"女性",2017-03-28,50
"1474","牛奶麵包",369,6,"女性",2017-02-03,50
"1475","牛奶麵包",591,211,"女性",2017-02-05,50
"1476","牛奶麵包",982,219,"女性",2017-04-06,50
"1477","牛奶麵包",865,177,"女性",2017-03-28,50
"1478","牛奶麵包",479,139,"女性",2017-03-02,50
"1479","牛奶麵包",983,5,"男性",2017-01-17,50
"1480","牛奶麵包",285,98,"男性",2017-03-27,50
"1481","牛奶麵包",200,285,"男性",2017-01-21,50
"1482","牛奶麵包",534,168,"女性",2017-02-01,50
"1483","牛奶麵包",200,285,"男性",2017-01-21,50
"1484","牛奶麵包",984,116,"女性",2017-04-01,50
"1485","牛奶麵包",985,290,"女性",2017-02-28,50
"1486","牛奶麵包",792,272,"男性",2017-03-13,50
"1487","牛奶麵包",963,143,"女性",2017-02-02,50
"1488","牛奶麵包",923,209,"男性",2017-01-19,50
"1489","牛奶麵包",986,142,"女性",2017-03-23,50
"1490","牛奶麵包",923,209,"男性",2017-01-19,50
"1491","牛奶麵包",455,79,"男性",2017-02-13,50
"1492","牛奶麵包",954,88,"女性",2017-03-04,50
"1493","牛奶麵包",730,121,"女性",2017-02-26,50
"1494","牛奶麵包",375,72,"男性",2017-04-04,50
"1495","牛奶麵包",704,12,"男性",2017-03-21,50
"1496","牛奶麵包",869,202,"男性",2017-01-23,50
"1497","牛奶麵包",759,25,"女性",2017-03-23,50
"1498","牛奶麵包",486,170,"女性",2017-02-01,50
"1499","牛奶麵包",457,28,"女性",2017-01-02,50
"1500","牛奶麵包",289,88,"女性",2017-01-15,50
"1501","牛奶麵包",486,170,"女性",2017-02-01,50
"1502","牛奶麵包",787,214,"女性",2017-02-15,50
"1503","牛奶麵包",814,93,"女性",2017-04-03,50
"1504","牛奶麵包",235,209,"男性",2017-01-19,50
"1505","牛奶麵包",407,176,"男性",2017-03-24,50
"1506","牛奶麵包",647,146,"女性",2017-01-20,50
"1507","牛奶麵包",958,66,"女性",2017-01-20,50
"1508","牛奶麵包",872,73,"男性",2017-01-10,50
"1509","牛奶麵包",236,240,"女性",2017-03-27,50
"1510","牛奶麵包",378,13,"男性",2017-03-26,50
"1511","牛奶麵包",929,23,"男性",2017-02-17,50
"1512","牛奶麵包",488,163,"女性",2017-02-18,50
"1513","牛奶麵包",901,60,"男性",2017-01-09,50
"1514","牛奶麵包",581,202,"男性",2017-01-14,50
"1515","牛奶麵包",460,108,"男性",2017-02-17,50
"1516","牛奶麵包",489,27,"男性",2017-03-14,50
"1517","牛奶麵包",789,95,"女性",2017-01-17,50
"1518","牛奶麵包",885,256,"男性",2017-04-04,50
"1519","牛奶麵包",211,206,"女性",2017-02-07,50
"1520","牛奶麵包",292,213,"男性",2017-03-12,50
"1521","牛奶麵包",961,131,"男性",2017-01-12,50
"1522","牛奶麵包",710,267,"女性",2017-04-05,50
"1523","牛奶麵包",792,272,"男性",2017-03-13,50
"1524","牛奶麵包",211,206,"女性",2017-02-07,50
"1525","牛奶麵包",792,272,"男性",2017-03-13,50
"1526","牛奶麵包",914,246,"男性",2017-02-27,50
"1527","牛奶麵包",230,181,"男性",2017-03-31,50
"1528","牛奶麵包",964,286,"女性",2017-02-12,50
"1529","牛奶麵包",295,274,"男性",2017-01-07,50
"1530","牛奶麵包",576,22,"女性",2017-02-10,50
"1531","牛奶麵包",214,11,"男性",2017-03-14,50
"1532","牛奶麵包",463,185,"男性",2017-01-20,50
"1533","牛奶麵包",324,174,"女性",2017-02-03,50
"1534","牛奶麵包",849,254,"女性",2017-01-09,50
"1535","牛奶麵包",241,223,"女性",2017-03-27,50
"1536","牛奶麵包",296,77,"女性",2017-04-05,50
"1537","牛奶麵包",629,46,"女性",2017-01-12,50
"1538","牛奶麵包",909,223,"女性",2017-01-06,50
"1539","牛奶麵包",217,267,"女性",2017-01-04,50
"1540","牛奶麵包",967,25,"女性",2017-01-29,50
"1541","牛奶麵包",243,173,"男性",2017-02-09,50
"1542","牛奶麵包",795,166,"男性",2017-03-08,50
"1543","牛奶麵包",715,15,"女性",2017-03-21,50
"1544","牛奶麵包",386,198,"女性",2017-03-18,50
"1545","牛奶麵包",883,103,"女性",2017-02-27,50
"1546","牛奶麵包",327,200,"男性",2017-01-16,50
"1547","牛奶麵包",715,15,"女性",2017-03-21,50
"1548","牛奶麵包",609,249,"女性",2017-02-18,50
"1549","牛奶麵包",550,109,"女性",2017-02-11,50
"1550","牛奶麵包",219,272,"男性",2017-01-30,50
"1551","牛奶麵包",798,53,"男性",2017-03-10,50
"1552","牛奶麵包",741,284,"女性",2017-02-14,50
"1553","牛奶麵包",550,109,"女性",2017-02-11,50
"1554","牛奶麵包",920,112,"女性",2017-03-14,50
"1555","牛奶麵包",717,49,"女性",2017-03-27,50
"1556","牛奶麵包",301,253,"女性",2017-04-05,50
"1557","牛奶麵包",301,253,"女性",2017-04-05,50
